Order ID,Order Date,Customer ID,Region,Product ID,Category,Quantity,Unit Price,Total Price
ORD100749,2021-07-28,CUST00334,North,P0100,Toys,8.0,49.86,398.88
ORD100750,2022-04-06,CUST00131,East,P0010,Books,,76.24,304.96
ORD100751,2021-11-14,CUST00018,West,P0071,Grocery,6.0,329.38,1976.28
ORD100752,2022-08-19,CUST00304,North,P0082,Grocery,6.0,252.0,1512.0
ORD100753,2022-08-17,CUST00466,North,P0041,Grocery,3.0,476.93,1430.79
ORD100754,2021-03-24,CUST00250,North,P0025,Home,4.0,474.6,1898.4
ORD100755,2022-02-06,CUST00201,East,P0077,Clothing,8.0,226.78,1814.24
ORD100756,2021-04-01,CUST00264,South,P0023,Toys,,135.11,405.33000000000004
ORD100757,2022-08-20,CUST00441,North,P0081,Books,3.0,351.7,1055.1
ORD100758,2022-08-15,CUST00143,South,P0028,Books,6.0,64.32,385.91999999999996
ORD100759,2022-07-11,CUST00491,East,P0071,Clothing,4.0,376.95,1507.8
ORD100760,2021-11-21,,South,P0024,Home,1.0,271.32,271.32
ORD100761,2021-09-15,CUST00379,South,P0003,Home,4.0,112.66,450.64
ORD100762,2021-12-26,CUST00327,West,P0003,Electronics,6.0,199.12,1194.72
ORD100763,2021-12-03,CUST00242,West,P0046,Electronics,1.0,282.01,282.01
ORD100764,2021-01-08,CUST00193,East,P0087,Books,8.0,,2428.48
ORD100765,2022-11-25,CUST00017,North,P0033,Toys,1.0,393.02,393.02
ORD100766,2022-09-04,CUST00141,South,P0008,Books,9.0,391.35,3522.15
ORD100767,2021-05-20,CUST00323,East,P0038,Electronics,3.0,89.51,268.53000000000003
ORD100768,2021-07-29,CUST00029,South,P0061,Home,5.0,267.83,1339.1499999999999
ORD100769,2021-09-29,CUST00354,North,P0082,Clothing,4.0,351.68,1406.72
ORD100770,2021-01-29,CUST00185,West,P0007,Electronics,6.0,72.66,435.96
ORD100771,2022-12-04,CUST00369,West,P0012,Grocery,2.0,78.56,157.12
ORD100772,2022-02-04,CUST00212,West,P0058,Clothing,8.0,496.89,3975.12
ORD100773,2021-05-20,CUST00336,North,P0057,Books,2.0,,943.26
ORD100774,2022-10-14,CUST00207,South,P0024,Clothing,3.0,77.78,233.34
ORD100775,2021-10-01,,East,P0072,Toys,4.0,118.56,474.24
ORD100776,2021-04-22,CUST00078,South,P0057,Clothing,7.0,44.89,314.23
ORD100777,2021-08-31,CUST00408,East,P0049,Home,7.0,178.75,1251.25
ORD100778,2022-09-16,CUST00056,East,P0022,Electronics,1.0,464.65,464.65
ORD100779,2021-09-07,CUST00454,East,P0099,Books,8.0,144.64,1157.12
ORD100780,2022-06-04,CUST00155,East,P0067,Books,1.0,367.64,367.64
ORD100781,2022-03-13,CUST00073,East,P0013,Clothing,1.0,214.36,214.36
ORD100782,2022-09-18,CUST00490,West,P0061,,,102.14,306.42
ORD100783,2022-04-04,CUST00290,West,P0072,Toys,,139.85,699.25
ORD100784,2021-06-12,CUST00039,North,P0004,Books,6.0,315.61,1893.66
ORD100785,2022-08-02,CUST00075,West,P0023,Electronics,7.0,284.07,1988.49
ORD100786,2021-11-17,CUST00021,East,P0043,Toys,2.0,358.44,716.88
ORD100787,2022-10-23,CUST00181,South,P0087,Clothing,7.0,254.37,1780.5900000000001
ORD100788,2022-11-10,CUST00303,East,P0008,Electronics,4.0,,134.76
ORD100789,2021-01-14,CUST00048,South,P0033,Toys,6.0,118.41,710.46
ORD100790,2022-02-02,CUST00124,West,P0100,Clothing,8.0,49.62,396.96
ORD100791,2022-10-02,CUST00014,North,P0019,Home,4.0,235.12,940.48
ORD100792,2022-04-29,CUST00010,West,P0027,,4.0,167.94,671.76
ORD100793,2021-12-25,CUST00063,North,P0001,Clothing,3.0,295.54,886.6200000000001
ORD100794,2022-02-11,CUST00294,East,P0029,Grocery,8.0,390.56,3124.48
ORD100795,2021-02-10,CUST00108,North,P0090,Clothing,3.0,,387.54
ORD100796,2022-11-23,CUST00060,West,P0057,Clothing,1.0,427.74,427.74
ORD100797,2021-11-26,CUST00089,East,P0015,Electronics,3.0,234.55,703.6500000000001
ORD100798,2021-07-06,CUST00222,West,P0018,Grocery,7.0,302.72,2119.04
ORD100799,2022-10-19,CUST00274,East,P0060,Home,8.0,183.28,1466.24
ORD100800,2022-11-07,CUST00446,West,P0011,Grocery,2.0,14.02,28.04
ORD100801,2022-08-17,CUST00280,East,P0100,Books,2.0,196.7,393.4
ORD100802,2021-04-25,CUST00267,North,P0035,Clothing,7.0,21.97,153.79
ORD100803,2021-01-06,CUST00251,South,P0075,Grocery,5.0,465.81,2329.05
ORD100804,2022-11-01,CUST00411,South,P0087,Books,2.0,94.87,189.74
ORD100805,2022-06-28,CUST00128,West,P0056,Home,4.0,384.71,1538.84
ORD100806,2021-09-06,CUST00411,North,P0039,Clothing,9.0,169.3,1523.7
ORD100807,2021-01-21,CUST00245,South,P0037,Home,6.0,266.99,1601.94
ORD100808,2022-03-12,CUST00175,North,P0033,Home,4.0,24.33,97.32
ORD100809,2021-01-23,CUST00492,North,P0016,Toys,4.0,349.52,1398.08
ORD100810,2022-01-14,,South,P0064,Clothing,1.0,466.68,466.68
ORD100811,2021-10-27,CUST00434,South,P0026,Clothing,6.0,118.22,709.3199999999999
ORD100812,2021-05-19,CUST00086,West,P0010,Home,6.0,192.44,1154.6399999999999
ORD100813,2022-12-07,CUST00326,North,P0055,Grocery,9.0,412.5,3712.5
ORD100814,2022-07-04,CUST00354,East,P0001,Grocery,5.0,100.05,500.25
ORD100815,2021-04-16,CUST00459,West,P0062,Home,1.0,36.48,36.48
ORD100816,2021-07-18,CUST00420,North,P0071,Home,6.0,181.89,1091.34
ORD100817,2021-04-01,CUST00160,South,P0089,Toys,6.0,190.15,1140.9
ORD100818,2021-06-12,CUST00157,West,P0086,Electronics,5.0,79.76,398.8
ORD100819,2022-09-26,CUST00289,West,P0084,Books,2.0,443.53,887.06
ORD100820,2022-05-19,CUST00160,West,P0100,Clothing,5.0,213.04,1065.2
ORD100821,2021-08-20,CUST00089,West,P0054,Electronics,2.0,363.57,727.14
ORD100822,2021-09-11,CUST00452,West,P0015,Clothing,5.0,495.83,2479.15
ORD100823,2021-01-30,CUST00164,West,P0055,Toys,9.0,349.14,3142.2599999999998
ORD100824,2022-11-10,CUST00494,West,P0076,Clothing,9.0,378.37,3405.33
ORD100825,2021-04-02,CUST00453,South,P0071,Books,9.0,454.67,4092.03
ORD100826,2021-08-21,CUST00191,South,P0048,Electronics,9.0,,1885.23
ORD100827,2022-10-16,CUST00120,South,P0074,Clothing,4.0,266.56,1066.24
ORD100828,2022-09-06,CUST00004,North,P0005,,8.0,216.78,1734.24
ORD100829,2021-08-20,CUST00174,South,P0087,Toys,4.0,308.93,1235.72
ORD100830,2021-03-29,CUST00146,East,P0024,Books,3.0,222.19,666.5699999999999
ORD100831,2022-01-19,CUST00410,East,P0075,Clothing,7.0,9.55,66.85000000000001
ORD100832,2021-12-29,CUST00038,North,P0018,Books,3.0,283.21,849.6299999999999
ORD100833,2022-06-02,CUST00394,East,P0036,Clothing,9.0,122.2,1099.8
ORD100834,2021-11-17,CUST00239,North,P0053,Toys,3.0,155.58,466.74
ORD100835,2021-07-29,CUST00165,East,P0087,Books,6.0,93.01,558.0600000000001
ORD100836,2021-04-21,CUST00370,,P0061,Books,8.0,158.9,1271.2
ORD100837,2022-06-23,CUST00100,East,P0053,Clothing,6.0,200.26,1201.56
ORD100838,2022-08-15,CUST00149,West,P0086,Home,3.0,,714.9300000000001
ORD100839,2022-12-27,CUST00320,West,P0088,Clothing,7.0,338.17,2367.19
ORD100840,2022-03-25,CUST00418,North,P0077,Grocery,5.0,296.12,1480.6
ORD100841,2022-10-05,CUST00353,North,P0083,Grocery,1.0,211.68,211.68
ORD100842,2021-11-22,CUST00293,East,P0060,Toys,7.0,38.05,266.34999999999997
ORD100843,2022-10-15,CUST00212,West,P0010,Toys,8.0,239.4,1915.2
ORD100844,2021-03-27,CUST00004,South,P0091,Electronics,5.0,398.36,1991.8000000000002
ORD100845,2021-05-25,,West,P0087,Home,5.0,467.81,2339.05
ORD100846,2022-10-02,CUST00427,South,P0036,Electronics,5.0,98.61,493.05
ORD100847,2022-09-30,CUST00272,South,P0081,Toys,5.0,229.48,1147.3999999999999
ORD100848,2021-06-07,CUST00364,North,P0058,Toys,6.0,302.34,1814.04
ORD100849,2022-04-09,CUST00169,North,P0071,Toys,4.0,208.92,835.68
ORD100850,2021-04-29,,South,P0009,Clothing,6.0,435.53,2613.18
ORD100851,2021-04-16,,North,P0069,Grocery,2.0,451.79,903.58
ORD100852,2021-04-29,CUST00015,North,P0090,Grocery,6.0,293.07,1758.42
ORD100853,2022-06-24,CUST00370,East,P0063,Books,1.0,323.55,323.55
ORD100854,2022-10-05,CUST00248,North,P0007,Grocery,9.0,436.1,3924.9
ORD100855,2022-09-16,CUST00268,North,P0034,,4.0,286.86,1147.44
ORD100856,2021-05-25,CUST00371,East,P0076,Clothing,5.0,,2349.3
ORD100857,2022-09-22,CUST00138,East,P0091,Grocery,4.0,173.03,692.12
ORD100858,2021-01-05,,North,P0088,Toys,5.0,108.51,542.5500000000001
ORD100859,2021-01-27,CUST00466,North,P0019,Electronics,9.0,181.5,1633.5
ORD100860,2021-12-14,CUST00467,West,P0044,Toys,3.0,471.43,1414.29
ORD100861,2022-07-18,CUST00260,South,P0084,Books,6.0,485.65,2913.8999999999996
ORD100862,2021-04-20,,South,P0003,Home,6.0,418.62,2511.7200000000003
ORD100863,2022-06-27,CUST00232,North,P0073,Clothing,8.0,141.39,1131.12
ORD100864,2022-10-05,CUST00202,East,P0032,Toys,2.0,70.51,141.02
ORD100865,2022-02-21,CUST00175,,P0075,Books,1.0,40.27,40.27
ORD100866,2022-07-22,CUST00459,West,P0092,Grocery,7.0,253.02,1771.14
ORD100867,2021-04-10,CUST00246,,P0009,Grocery,3.0,441.41,1324.23
ORD100868,2022-04-26,CUST00452,West,P0019,Clothing,1.0,23.88,23.88
ORD100869,2021-08-02,CUST00079,South,P0011,,3.0,418.85,1256.5500000000002
ORD100870,2022-01-10,CUST00373,East,P0020,,6.0,189.8,1138.8000000000002
ORD100871,2021-01-10,CUST00020,West,P0004,Clothing,6.0,174.07,1044.42
ORD100872,2021-02-15,,South,P0005,Clothing,7.0,391.58,2741.06
ORD100873,2021-04-09,CUST00498,North,P0011,Clothing,2.0,347.84,695.68
ORD100874,2021-11-10,CUST00500,South,P0039,Home,,32.24,161.20000000000002
ORD100875,2022-11-25,CUST00167,,P0072,Toys,4.0,453.03,1812.12
ORD100876,2021-09-09,,South,P0046,Books,5.0,207.92,1039.6
ORD100877,2021-05-03,CUST00447,West,P0020,Grocery,6.0,148.21,889.26
ORD100878,2021-10-04,CUST00026,South,P0031,Grocery,1.0,43.11,43.11
ORD100879,2021-01-07,CUST00107,East,P0091,,8.0,57.01,456.08
ORD100880,2022-09-06,CUST00384,West,P0006,Toys,8.0,210.49,1683.92
ORD100881,2021-01-20,CUST00282,North,P0035,Grocery,7.0,285.38,1997.6599999999999
ORD100882,2021-08-24,,West,P0065,Grocery,2.0,276.87,553.74
ORD100883,2021-10-29,CUST00328,South,P0044,Books,7.0,319.62,2237.34
ORD100884,2021-03-14,CUST00134,North,P0069,Electronics,9.0,412.71,3714.39
ORD100885,2021-02-24,CUST00150,East,P0072,Home,4.0,321.92,1287.68
ORD100886,2022-11-03,CUST00073,North,P0097,Grocery,7.0,201.1,1407.7
ORD100887,2021-10-12,CUST00306,South,P0008,,6.0,262.13,1572.78
ORD100888,2021-08-07,CUST00289,East,P0087,Grocery,2.0,154.0,308.0
ORD100889,2022-05-17,CUST00121,South,P0051,,8.0,,612.8
ORD100890,2021-07-17,CUST00105,West,P0084,Grocery,1.0,50.58,50.58
ORD100891,2021-01-28,CUST00163,North,P0039,Clothing,2.0,,836.38
ORD100892,2022-05-22,CUST00065,North,P0029,Grocery,8.0,30.56,244.48
ORD100893,2022-11-16,CUST00160,North,P0061,Clothing,9.0,370.34,3333.06
ORD100894,2021-05-18,CUST00389,East,P0073,Books,9.0,232.07,2088.63
ORD100895,2021-09-22,CUST00298,North,P0017,Books,5.0,272.82,1364.1
ORD100896,2021-04-16,CUST00150,North,P0001,Home,,,2749.08
ORD100897,2021-05-30,CUST00276,West,P0038,Toys,,164.92,1319.36
ORD100898,2021-03-24,CUST00234,West,P0079,Toys,1.0,,255.41
ORD100899,2021-06-20,,West,P0066,Clothing,4.0,129.48,517.92
ORD100900,2022-05-23,CUST00476,South,P0038,Grocery,8.0,28.67,229.36
ORD100901,2022-07-05,CUST00076,East,P0068,Electronics,6.0,52.96,317.76
ORD100902,2022-01-05,CUST00406,East,P0045,Clothing,1.0,208.67,208.67
ORD100903,2022-09-27,CUST00232,North,P0035,Electronics,2.0,293.48,586.96
ORD100904,2021-07-17,CUST00185,,P0005,Grocery,1.0,38.26,38.26
ORD100905,2021-06-30,CUST00208,North,P0090,Home,6.0,243.02,1458.1200000000001
ORD100906,2022-01-11,CUST00309,South,P0005,Clothing,2.0,6.96,13.92
ORD100907,2022-07-16,CUST00259,West,P0008,Clothing,2.0,239.66,479.32
ORD100908,2022-01-23,CUST00411,South,P0055,Electronics,2.0,198.15,396.3
ORD100909,2021-04-19,CUST00138,North,P0046,Books,3.0,157.78,473.34000000000003
ORD100910,2021-01-15,CUST00190,East,P0020,Grocery,3.0,288.15,864.4499999999999
ORD100911,2022-03-12,CUST00300,West,P0036,Electronics,6.0,496.47,2978.82
ORD100912,2022-01-05,CUST00448,West,P0033,Toys,1.0,136.78,136.78
ORD100913,2022-04-23,CUST00193,North,P0030,Books,7.0,173.11,1211.77
ORD100914,2021-06-22,CUST00424,,P0053,Clothing,3.0,314.82,944.46
ORD100915,2021-10-01,,South,P0068,Toys,,262.42,787.26
ORD100916,2022-12-22,CUST00488,East,P0068,Toys,4.0,472.01,1888.04
ORD100917,2021-10-14,CUST00128,East,P0076,,3.0,72.98,218.94
ORD100918,2021-08-25,CUST00415,South,P0032,Clothing,2.0,118.44,236.88
ORD100919,2021-04-26,CUST00357,West,P0072,Clothing,7.0,373.84,2616.8799999999997
ORD100920,2021-03-09,,East,P0100,Books,1.0,478.04,478.04
ORD100921,2022-06-03,CUST00283,North,P0063,Toys,8.0,422.35,3378.8
ORD100922,2022-09-07,CUST00236,West,P0031,,9.0,7.42,66.78
ORD100923,2022-05-07,CUST00042,West,P0016,Books,8.0,,3665.52
ORD100924,2021-06-21,CUST00159,East,P0047,Electronics,5.0,71.37,356.85
ORD100925,2021-06-10,CUST00445,West,P0073,Grocery,4.0,374.63,1498.52
ORD100926,2022-06-17,CUST00077,North,P0081,Electronics,9.0,353.3,3179.7000000000003
ORD100927,2021-02-04,CUST00338,North,P0078,Grocery,2.0,275.41,550.82
ORD100928,2021-01-26,,East,P0046,Clothing,7.0,204.14,1428.98
ORD100929,2022-07-10,CUST00131,North,P0057,Clothing,4.0,101.14,404.56
ORD100930,2022-03-06,CUST00204,East,P0088,Books,1.0,439.64,439.64
ORD100931,2022-12-21,CUST00140,East,P0075,Toys,8.0,265.04,2120.32
ORD100932,2021-12-10,CUST00022,West,P0045,Electronics,3.0,29.24,87.72
ORD100933,2021-10-21,,North,P0085,Books,1.0,369.47,369.47
ORD100934,2022-08-12,CUST00290,East,P0081,Books,4.0,395.59,1582.36
ORD100935,2021-05-03,CUST00034,West,P0057,Toys,5.0,6.78,33.9
ORD100936,2021-12-31,CUST00265,West,P0051,Grocery,1.0,371.22,371.22
ORD100937,2022-01-10,CUST00379,South,P0039,Toys,9.0,357.16,3214.44
ORD100938,2022-12-28,CUST00171,South,P0034,Books,2.0,309.86,619.72
ORD100939,2021-08-03,CUST00010,East,P0022,Grocery,7.0,58.78,411.46000000000004
ORD100940,2022-09-02,CUST00445,North,P0092,Toys,2.0,433.91,867.82
ORD100941,2021-12-30,CUST00059,East,P0050,Books,2.0,401.77,803.54
ORD100942,2022-06-29,CUST00316,West,P0054,Clothing,6.0,101.88,611.28
ORD100943,2021-10-12,CUST00254,West,P0055,Books,6.0,154.96,929.76
ORD100944,2021-08-27,CUST00249,West,P0096,Electronics,5.0,474.33,2371.65
ORD100945,2021-10-16,CUST00490,South,P0034,Grocery,3.0,47.72,143.16
ORD100946,2022-05-16,CUST00046,South,P0043,Electronics,2.0,332.13,664.26
ORD100947,2021-01-26,CUST00129,East,P0049,Books,7.0,37.81,264.67
ORD100948,2021-04-30,CUST00449,North,P0089,Toys,9.0,494.36,4449.24
ORD100949,2021-04-01,CUST00064,West,P0080,Books,6.0,196.78,1180.68
,,,,,,,,
ORD100951,2021-04-27,CUST00414,,P0094,Grocery,9.0,87.92,791.28
ORD100952,2021-07-28,,East,P0027,Electronics,2.0,248.63,497.26
ORD100953,2021-11-01,CUST00466,West,P0090,Grocery,3.0,357.06,1071.18
ORD100954,2021-06-03,CUST00496,West,P0019,Books,,428.07,428.07
ORD100955,2021-09-27,CUST00440,East,P0077,Home,1.0,314.54,314.54
ORD100956,2022-06-25,CUST00342,South,P0014,Toys,9.0,,3662.82
ORD100957,2021-08-06,CUST00250,East,P0037,Grocery,7.0,390.02,2730.14
ORD100958,2021-03-19,CUST00125,North,P0015,Books,,444.21,1776.84
ORD100959,2021-08-19,CUST00046,West,P0060,Electronics,3.0,306.64,919.92
ORD100960,2022-05-21,CUST00260,South,P0099,Home,2.0,407.1,814.2
ORD100961,2021-07-30,CUST00198,South,P0067,Electronics,8.0,316.88,2535.04
ORD100962,2021-11-20,CUST00215,North,P0024,Toys,4.0,387.29,1549.16
ORD100963,2022-03-03,CUST00182,West,P0003,,5.0,118.67,593.35
ORD100964,2021-03-07,CUST00047,West,P0064,Home,2.0,80.97,161.94
ORD100965,2022-01-30,CUST00479,East,P0060,Clothing,,308.23,2774.07
ORD100966,2021-10-11,CUST00158,North,P0034,,8.0,418.19,3345.52
ORD100967,2021-11-27,CUST00206,East,P0094,Electronics,4.0,247.76,991.04
ORD100968,2021-11-26,CUST00402,West,P0088,Grocery,1.0,388.61,388.61
ORD100969,2021-12-19,CUST00275,East,P0012,Clothing,9.0,113.39,1020.51
ORD100970,2022-01-15,CUST00388,West,P0050,Books,6.0,365.88,2195.2799999999997
ORD100971,2022-03-08,CUST00449,West,P0016,Grocery,4.0,304.49,1217.96
ORD100972,2021-09-27,CUST00473,,P0028,Books,,314.3,2828.7000000000003
ORD100973,2021-05-08,CUST00481,West,P0054,Books,3.0,239.33,717.99
ORD100974,2021-03-28,CUST00369,East,P0080,Grocery,4.0,457.32,1829.28
ORD100975,2022-07-31,CUST00164,North,P0042,Home,3.0,232.64,697.92
ORD100976,2022-05-10,CUST00226,West,P0097,Grocery,6.0,340.02,2040.12
ORD100977,2021-09-24,CUST00077,North,P0040,Toys,6.0,208.09,1248.54
ORD100978,2021-05-10,CUST00206,South,P0053,Home,9.0,153.59,1382.31
ORD100979,2022-08-05,CUST00442,North,P0055,Toys,6.0,57.33,343.98
ORD100980,2022-03-05,CUST00463,South,P0071,Books,1.0,70.64,70.64
ORD100981,2021-06-01,CUST00419,South,P0001,Grocery,7.0,146.66,1026.62
ORD100982,2022-10-28,,West,P0041,Clothing,5.0,306.64,1533.1999999999998
ORD100983,2022-02-02,CUST00465,South,P0048,Grocery,3.0,157.51,472.53
ORD100984,2021-08-17,CUST00254,North,P0030,Grocery,4.0,,1674.88
ORD100985,2021-07-22,CUST00268,East,P0079,Books,2.0,67.91,135.82
ORD100986,2021-11-04,CUST00282,North,P0024,Books,9.0,173.25,1559.25
ORD100987,2022-06-11,CUST00476,South,P0094,Books,9.0,289.15,2602.35
ORD100988,2022-09-09,CUST00260,West,P0051,Clothing,4.0,,802.64
ORD100989,2022-12-03,CUST00169,South,P0072,Grocery,6.0,218.06,1308.3600000000001
ORD100990,2022-10-24,CUST00160,West,P0024,Books,7.0,198.5,1389.5
ORD100991,2021-10-21,CUST00227,North,P0004,Electronics,9.0,284.59,2561.31
ORD100992,2021-08-26,CUST00170,,P0036,Home,3.0,416.99,1250.97
ORD100993,2021-03-20,CUST00351,North,P0050,Electronics,3.0,209.44,628.3199999999999
ORD100994,2022-02-11,CUST00491,North,P0075,Electronics,2.0,472.2,944.4
ORD100995,2022-05-21,CUST00374,West,P0005,Clothing,4.0,223.85,895.4
ORD100996,2022-03-04,CUST00449,,P0038,Toys,5.0,101.38,506.9
ORD100997,2022-06-29,CUST00320,North,P0018,Books,6.0,119.17,715.02
ORD100998,2021-03-31,CUST00341,South,P0001,Toys,4.0,262.49,1049.96
ORD100999,2022-07-10,CUST00117,West,P0056,Grocery,1.0,351.7,351.7
